POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
236,1088,64,74.97888671478285,41.434182744691356,False,False,64.0,64.0,-0.20763321220874786,-0.41726434230804443,-0.0020751953125,0.00417327880859375,0.00466076098382473,153.54478454589844,0.10337532146760024,0.10168727561308595,False,0.2967546965156629,-9999,[],False,True,False,True
237,1120,64,75.29888671478285,41.434182744691356,False,False,100.0,100.0,-0.19812624156475067,1.3896397054195404,-0.001981262415654328,-0.013896397054196541,0.014036924586517046,8.114193197364989,0.16748073603365973,0.16813821398931347,True,19.513782248757906,-9999,[],False,False,False,False
238,1152,64,75.61888671478286,41.434182744691356,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
239,1184,64,75.93888671478285,41.434182744691356,False,False,100.0,100.0,0.20173773169517517,-0.37848716974258423,0.00201416015625,0.0037841796875,0.00428682379424572,208.05810546875,0.10568333494329847,0.09363368941065676,False,5.402282067589354,-9999,[],False,True,False,True
240,1216,64,76.25888671478285,41.434182744691356,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
241,1248,64,76.57888671478285,41.434182744691356,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
242,1280,64,76.89888671478285,41.434182744691356,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
243,1312,64,77.21888671478285,41.434182744691356,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
329,832,96,72.41888671478286,41.114182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
330,864,96,72.73888671478285,41.114182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
